76	48	152	48	54	54	152
169	158	158	169	110	129	129
154	125	103	154	103	33	33
153	153	55	148	183	55	183
92	200	200	138	92	143	138
169	135	169	15	135	15	12
25	183	183	155	155	25	130
38	183	75	150	183	38	150
119	22	140	22	32	32	119
112	77	115	182	77	112	115
171	199	168	198	171	168	198
38	183	105	38	183	105	69
93	56	115	76	93	56	76
135	136	136	136	68	135	68
27	196	196	192	192	46	27
166	18	130	18	130	166	61
107	107	152	164	138	164	152
126	134	26	99	99	126	134
96	53	138	138	95	96	95
29	29	149	169	152	152	149
41	198	198	21	41	21	17
87	132	132	149	34	149	34
94	68	100	68	94	83	83
18	35	135	18	135	35	172
29	29	107	50	50	171	107
36	169	80	186	80	36	186
116	143	103	116	143	103	55
168	35	123	168	103	35	123
70	168	70	118	168	31	31
119	165	32	165	32	57	57
162	41	41	114	162	114	70
60	71	60	81	98	71	98
199	49	138	199	146	138	146
163	130	129	130	163	129	196
176	176	149	12	149	12	46
71	71	182	120	94	182	94
93	17	27	27	93	17	113
173	31	31	173	32	32	68
191	200	108	191	86	108	200
151	33	95	95	79	33	79
52	63	174	174	63	138	52
115	115	32	141	32	129	141
117	89	89	76	191	191	117
168	110	146	168	135	146	135
131	64	111	186	131	111	186
128	110	110	128	121	121	13
153	153	160	160	160	28	160
152	82	40	82	180	152	40
121	157	29	157	133	133	121
22	168	178	168	46	46	178
161	25	40	20	161	25	20
160	160	77	77	174	21	174
78	78	180	66	142	66	142
95	124	182	130	95	182	130
176	151	176	102	106	151	102
91	45	55	31	91	55	45
76	158	194	76	194	53	53
70	184	184	132	132	148	70
156	14	156	13	95	13	14
171	80	94	182	94	182	80
28	16	157	28	60	157	16
10	67	132	106	67	132	10
75	75	87	33	189	189	33
88	166	167	166	171	88	167
64	108	82	149	64	82	108
92	33	52	92	41	41	33
175	175	199	126	199	46	46
130	157	142	157	130	142	163
162	63	162	60	39	60	63
115	128	58	62	58	128	62
173	56	106	178	56	178	106
138	57	147	57	66	138	147
40	79	45	45	165	40	79
80	113	189	120	80	189	120
67	188	78	67	54	78	188
197	123	27	197	190	123	27
62	34	106	111	106	34	111
155	37	60	155	60	80	37
71	23	37	23	71	87	37
95	60	95	151	151	75	60
52	52	94	96	94	61	61
162	72	72	116	116	162	88
138	113	45	57	57	113	138
180	24	103	141	24	103	141
171	171	43	43	145	145	60
194	194	104	104	188	130	130
144	135	144	97	135	97	163
131	29	181	181	138	29	131
73	123	81	73	123	189	189
134	115	94	94	134	115	60
36	55	134	141	36	55	134
15	15	93	93	128	83	83
102	102	94	157	167	94	167
109	46	46	40	109	40	161
181	18	187	12	187	18	12
107	107	18	20	145	20	18
68	35	85	35	85	197	68
10	117	10	178	117	183	183
44	186	16	38	38	16	186
36	121	22	121	36	95	22
60	27	96	96	55	60	55
47	142	121	145	47	142	121
15	15	42	73	73	146	146
111	111	176	95	95	185	185
94	80	80	68	68	13	94
69	12	75	69	113	75	12
200	62	200	62	103	17	103
198	198	165	99	165	21	21
189	68	147	68	57	147	189
48	73	48	188	73	10	10
124	31	126	124	31	126	155
62	42	174	69	174	69	42
72	72	76	156	83	156	76
190	94	45	119	94	45	190
98	103	148	58	103	58	98
102	113	180	180	102	113	78
87	103	77	87	162	103	162
89	58	51	153	153	58	51
196	190	170	190	170	170	196
174	91	174	103	77	91	77
18	189	176	118	189	18	176
107	142	35	142	141	107	141
95	101	161	95	32	161	101
60	114	159	160	160	60	159
144	176	176	174	14	174	144
54	93	54	151	151	40	40
35	183	157	35	157	183	34
59	29	59	38	29	91	91
63	63	191	193	59	193	59
53	136	104	136	53	104	111
29	182	142	47	47	182	29
170	13	109	44	170	44	13
98	129	130	60	129	98	130
169	171	12	52	171	12	52
56	56	176	102	36	36	176
101	101	173	173	178	178	30
92	180	145	145	146	92	180
20	195	121	200	195	121	20
170	170	154	87	88	87	88
165	192	113	17	113	17	192
30	96	96	106	62	62	106
42	37	42	143	37	50	50
189	59	150	49	189	49	59
151	182	82	182	151	28	28
186	186	168	133	133	168	17
94	183	72	72	88	88	183
93	79	38	38	68	93	68
161	171	99	171	45	161	45
153	196	196	153	164	164	82
166	111	111	95	166	89	89
81	168	81	168	24	177	24
39	170	31	31	10	10	170
47	149	66	47	149	30	66
155	155	31	129	31	147	129
113	22	113	95	49	49	95
180	114	180	127	114	172	127
140	66	140	66	85	171	85
84	50	152	51	152	84	51
12	93	87	93	32	32	12
82	186	196	84	186	82	84
69	62	69	62	12	12	128
27	50	190	22	190	27	50
178	93	93	51	178	100	100
108	170	190	49	190	49	170
18	130	149	162	149	162	18
164	125	81	125	17	81	17
66	174	112	112	141	66	141
198	190	151	198	44	44	190
134	64	54	106	64	54	134
12	150	163	140	163	12	150
90	114	114	46	169	169	90
127	157	96	154	157	96	127
149	196	187	187	19	149	196
91	75	29	91	161	161	75
158	95	35	116	35	95	116
51	73	63	63	29	73	29
157	113	78	157	78	113	186
20	87	164	20	79	87	79
93	93	61	138	61	44	44
73	129	129	150	170	73	170
141	141	94	139	177	177	94
197	25	170	86	86	197	170
179	54	54	106	22	179	22
85	129	33	129	13	85	13
69	65	22	65	173	69	22
136	173	173	155	84	84	155
28	28	135	135	193	104	104
154	154	165	165	128	128	76
100	100	63	33	65	63	65
67	54	67	192	134	192	54
114	16	96	96	168	16	114
14	63	14	63	43	43	80
165	191	163	163	191	165	75
94	150	133	150	133	94	127
59	124	124	114	59	114	198
126	114	126	114	55	171	55
196	28	196	20	173	28	173
118	125	133	118	55	55	125
68	108	197	68	186	197	108
38	141	38	141	132	142	142
178	142	178	198	198	82	82
188	118	118	85	193	193	188
143	73	107	73	38	143	107
187	154	132	143	132	143	154
179	105	105	12	12	68	68
104	37	141	37	104	141	40
20	58	200	187	200	20	187
134	53	134	154	160	154	160
126	79	135	190	190	126	135
62	46	81	46	81	62	45
56	110	67	46	110	56	67
20	55	20	82	93	82	55
87	156	87	180	153	156	180
132	111	111	132	10	105	105
138	61	106	138	34	34	106
83	196	127	197	196	83	127
94	26	36	36	142	142	26
176	151	190	176	190	35	35
61	81	61	76	76	182	182
69	149	118	30	118	69	30
56	56	158	72	72	94	158
76	19	39	76	39	48	48
69	106	106	175	175	69	99
147	108	108	82	124	147	124
31	114	94	65	31	94	114
16	27	27	80	16	60	60
101	136	42	42	136	101	118
64	95	184	64	131	95	184
130	80	130	115	74	115	80
36	12	139	139	140	140	12
162	23	108	23	162	175	108
64	16	114	16	64	166	114
167	78	78	166	150	166	150
97	121	94	121	85	97	94
108	113	166	179	179	166	113
190	180	142	107	190	107	142
126	185	40	40	185	126	87
157	59	157	126	139	139	59
110	189	189	41	41	45	45
90	102	200	102	174	174	200
147	61	61	110	110	147	39
44	44	12	190	190	12	116
13	43	13	43	27	27	55
56	160	54	160	70	70	54
92	12	108	108	122	122	92
29	54	20	20	29	20	20
134	17	17	193	182	193	182
126	108	108	131	171	171	131
45	45	76	45	128	128	76
92	92	50	161	161	103	103
109	40	41	40	41	121	109
194	175	175	37	30	30	194
163	194	45	81	45	194	163
143	166	88	195	88	143	166
91	91	188	16	75	75	16
32	172	32	41	172	41	131
128	10	128	155	60	155	10
192	13	192	90	13	65	90
82	82	165	165	155	155	83
124	19	19	124	173	169	169
111	54	129	129	126	126	54
76	173	76	173	112	193	112
108	108	192	108	108	165	165
25	197	197	25	126	126	14
11	152	108	152	108	11	172
162	74	137	162	194	74	194
178	179	170	94	178	94	170
45	45	73	73	131	118	131
27	38	38	161	161	161	161
170	175	173	170	175	168	173
187	25	29	25	29	146	146
44	195	44	16	65	16	65
93	31	93	77	31	77	81
142	58	71	134	71	58	142
36	37	166	37	166	173	36
113	113	133	83	193	133	83
20	130	20	156	156	130	100
15	42	157	157	12	42	12
166	166	195	166	195	166	56
156	90	90	156	75	75	182
52	119	119	157	193	157	193
151	185	64	151	185	64	91
139	135	135	154	139	154	57
92	155	124	124	178	178	92
74	186	109	109	186	150	150
44	173	44	74	74	173	187
186	186	61	61	169	169	170
141	110	56	168	56	141	110
93	93	93	93	123	100	100
21	119	21	119	56	32	56
55	190	159	55	159	45	190
100	70	145	100	38	38	70
19	69	23	133	19	69	133
66	129	183	129	66	107	183
151	103	151	88	103	177	177
68	68	27	63	181	181	63
62	62	98	85	33	85	98
88	88	45	45	180	180	75
150	25	25	73	73	94	94
21	12	22	21	12	36	36
126	151	126	23	23	131	151
62	66	62	56	136	136	66
168	37	168	37	75	75	52
48	76	53	138	138	53	76
155	155	191	146	123	146	191
76	135	76	151	41	41	151
135	160	88	75	75	160	88
138	138	89	183	89	35	35
25	106	106	22	139	22	25
69	108	108	69	42	42	22
23	179	146	146	30	179	30
163	197	78	78	128	128	163
27	180	56	128	56	180	27
13	116	13	60	146	146	60
111	117	117	100	138	100	111
137	137	13	192	32	192	13
28	166	159	159	198	198	28
66	155	36	66	155	57	36
112	112	101	52	101	120	120
160	47	160	47	172	39	172
64	105	20	20	140	140	105
91	77	43	43	98	91	98
86	113	113	86	21	146	21
52	178	52	94	178	31	31
132	167	42	132	75	75	42
69	72	134	69	134	147	72
33	33	80	49	123	123	49
110	97	110	63	81	97	81
45	45	112	34	112	47	47
39	29	29	20	41	20	39
61	134	61	134	30	151	30
179	16	16	112	112	179	14
19	17	17	75	115	75	115
154	170	147	111	170	111	154
200	27	27	200	126	126	50
25	185	163	199	185	199	163
77	104	77	144	104	180	180
167	94	72	94	137	137	167
147	147	155	90	103	103	155
148	57	22	148	22	168	57
65	148	148	25	199	199	65
137	137	130	130	56	56	137
186	179	186	95	179	34	95
198	197	197	198	156	156	97
43	170	152	198	43	198	152
48	122	183	122	48	183	34
82	130	161	88	88	130	161
180	184	39	184	61	180	61
41	182	41	96	125	125	182
199	133	85	85	184	133	184
172	171	171	144	144	193	193
200	181	133	181	70	133	70
132	104	152	104	152	132	92
80	68	68	80	49	154	49
105	188	165	165	168	105	188
110	47	184	105	110	47	184
68	20	68	111	111	79	20
30	30	123	31	31	55	123
145	167	67	145	18	67	167
115	40	120	115	120	40	99
11	16	16	90	11	42	42
191	137	145	73	145	191	137
14	21	158	158	21	14	83
64	138	64	138	70	186	70
18	81	18	17	81	17	69
32	35	124	35	87	32	124
147	147	164	164	140	146	140
129	106	129	26	26	16	106
119	132	119	21	132	88	88
141	96	141	62	62	96	34
190	181	112	146	112	181	146
156	22	129	129	141	156	22
164	164	195	58	77	77	195
142	168	162	142	128	128	162
181	181	126	165	165	84	126
187	113	182	113	182	136	187
116	116	29	130	45	29	45
187	147	134	147	187	134	85
117	117	165	71	165	106	106
19	161	121	161	121	19	133
138	163	120	138	120	190	163
23	29	126	86	86	23	126
90	29	98	90	98	152	29
120	63	63	126	172	126	120
134	24	47	31	47	31	24
135	126	126	96	96	47	135
17	157	49	157	59	17	59
58	149	156	156	164	58	149
64	12	105	12	150	105	64
185	145	145	188	176	185	176
99	42	155	79	155	99	42
174	74	183	183	173	174	173
18	14	166	34	166	18	34
90	90	59	83	173	173	83
56	10	188	188	185	10	185
124	124	185	185	87	43	87
74	188	188	74	171	137	171
57	36	80	64	64	36	57
200	122	193	32	193	32	200
87	110	134	110	97	87	97
45	149	149	20	45	20	111
123	101	169	125	125	123	169
156	186	50	50	156	34	186
106	37	167	167	21	106	21
127	89	119	89	119	184	184
111	193	120	120	179	193	179
178	76	74	74	178	76	153
148	86	148	139	86	58	58
184	54	67	67	135	184	135
128	33	141	102	141	102	33
127	129	129	127	93	14	14
119	50	119	147	50	167	147
109	75	109	26	26	75	86
51	51	101	101	14	100	100
141	70	70	133	82	133	141
38	38	198	200	65	65	198
34	123	49	49	34	98	123
50	50	114	114	72	59	59
177	95	87	95	87	195	177
72	93	93	30	72	64	30
184	41	144	41	80	144	184
31	74	108	74	10	10	31
82	196	60	99	196	60	82
117	30	100	30	174	100	117
19	19	158	128	158	156	156
30	34	112	34	112	30	61
115	161	161	153	153	115	121
176	164	85	164	121	176	85
33	43	33	70	43	70	171
90	28	28	135	164	90	135
168	34	34	143	135	135	143
95	31	31	31	31	89	89
54	131	123	131	54	55	123
172	185	79	172	192	192	185
151	19	111	19	19	151	19
90	148	144	196	90	196	148
56	56	45	45	193	193	34
126	72	170	126	170	72	90
189	136	179	189	136	179	147
86	21	90	90	21	134	86
64	99	106	64	106	45	45
50	50	71	23	71	100	23
169	65	65	169	106	106	54
139	107	198	60	60	139	198
148	148	187	77	121	121	187
80	174	174	153	187	80	187
152	44	152	47	26	26	44
101	26	92	92	116	101	116
121	162	196	196	121	189	162
33	33	186	173	184	173	186
25	23	12	25	187	23	187
54	25	54	193	25	33	193
97	11	111	97	44	111	11
197	170	197	80	170	186	80
62	62	51	178	55	51	55
135	138	150	75	135	75	138
115	63	113	119	119	63	113
73	149	175	97	149	73	97
195	80	197	39	80	39	197
173	173	141	43	141	43	130
193	33	185	79	193	33	79
58	191	198	191	182	182	198
60	47	60	47	123	130	123
120	120	74	39	39	138	74
79	64	143	63	143	79	63
88	173	146	95	173	88	146
79	116	20	86	20	86	116
188	75	91	145	145	188	75
79	79	79	155	108	108	155
144	78	78	49	144	177	177
19	54	19	136	54	109	136
160	51	48	160	48	26	26
52	190	177	52	86	86	190
147	147	20	12	20	112	12
111	130	130	41	104	111	41
173	11	177	134	173	11	177
179	26	116	179	182	26	182
132	106	180	106	168	180	168
82	100	51	100	51	82	191
134	32	32	159	102	159	134
188	164	74	188	144	164	144
172	139	34	98	98	139	172
36	170	80	36	63	170	63
177	130	77	177	130	196	196
10	167	17	39	39	167	17
145	88	100	88	145	73	100
142	113	25	142	113	52	25
105	195	105	126	126	178	195
103	132	142	103	75	142	132
49	49	75	191	23	23	75
187	187	109	147	147	160	109
155	139	44	155	44	123	123
124	129	124	199	129	177	177
167	136	167	152	180	180	136
178	126	142	34	34	126	178
150	129	128	128	91	91	150
96	162	162	108	51	51	96
120	107	93	93	107	192	192
56	44	118	56	118	94	94
25	25	92	92	23	102	23
120	37	48	120	37	48	37
94	138	125	94	125	93	93
195	47	168	47	89	195	89
69	100	32	100	149	69	149
55	55	23	164	45	45	164
10	57	106	61	10	57	106
83	59	41	72	72	83	41
90	164	90	150	28	150	164
142	94	142	57	57	20	94
35	115	69	115	166	166	69
141	152	104	37	104	152	37
148	151	115	94	148	94	115
183	115	115	130	130	173	183
73	58	145	58	145	134	134
50	50	148	160	148	108	160
138	68	75	138	68	170	75
187	107	107	111	33	33	111
198	19	112	198	27	19	112
88	70	132	89	70	89	132
112	20	21	20	112	21	75
70	51	51	117	149	117	70
124	92	174	38	174	124	92
119	161	11	151	11	161	151
198	50	198	67	67	50	127
98	24	111	98	143	143	24
169	122	102	159	159	122	169
65	191	93	93	95	65	191
127	89	138	138	15	127	15
44	44	125	66	179	179	66
195	195	123	50	50	27	27
157	19	149	93	157	93	149
79	83	18	18	55	55	83
104	74	66	66	74	104	31
125	125	182	154	182	140	154
170	113	54	54	170	107	107
111	169	33	33	60	111	60
83	17	168	83	17	174	168
182	144	105	144	182	112	112
34	52	104	34	104	144	52
91	127	126	22	127	91	126
41	77	191	191	77	41	19
51	124	42	42	144	124	51
69	124	52	49	49	52	69
92	92	152	61	48	48	152
136	190	125	91	125	91	190
132	25	132	55	130	55	130
40	149	90	116	149	90	40
96	10	134	179	10	179	134
119	52	60	57	60	57	52
10	186	10	37	168	168	186
52	44	22	136	52	136	44
138	198	17	138	139	17	198
161	134	195	77	77	161	134
53	87	87	94	53	58	58
54	34	34	61	61	54	17
45	143	17	17	150	150	143
52	103	143	143	189	52	189
188	139	152	173	188	139	173
99	148	148	99	15	15	63
145	105	105	145	70	70	147
78	77	78	24	117	24	117
180	178	64	66	178	180	66
141	95	55	87	141	87	95
189	33	115	33	68	189	115
160	173	29	29	85	160	173
80	73	80	184	147	184	73
56	186	60	30	30	186	60
68	97	170	68	28	170	97
38	29	38	29	43	43	55
48	112	37	93	37	48	93
160	107	141	160	170	170	141
107	19	19	107	76	146	76
163	20	20	16	163	16	45
17	17	197	17	197	17	184
101	107	132	31	31	132	107
18	101	106	106	116	18	101
154	154	172	36	133	133	36
138	78	69	69	78	171	138
32	38	34	74	32	74	38
100	163	120	190	190	100	120
59	33	33	107	86	107	86
182	154	182	93	93	115	154
74	29	29	74	99	99	65
160	146	87	87	187	187	146
46	196	200	196	64	64	46
100	191	146	161	100	191	146
140	38	88	131	131	38	88
89	44	194	89	44	104	194
123	22	182	50	22	123	182
54	173	147	173	10	147	54
138	99	107	138	107	193	193
196	49	149	196	49	176	176
132	54	142	132	54	61	142
174	86	86	84	84	71	174
72	135	91	130	72	91	135
175	109	183	188	175	188	183
90	95	95	26	175	175	90
158	50	50	162	162	75	75
112	41	107	10	10	41	107
163	109	127	59	109	59	163
163	26	26	149	163	74	149
75	10	142	142	142	142	10
200	185	185	40	57	200	40
122	27	152	95	152	27	122
111	182	188	188	18	18	111
157	157	187	125	101	101	187
104	109	148	104	192	192	148
146	132	146	95	76	76	132
24	24	175	175	36	36	85
100	100	146	146	69	69	136
66	176	19	19	125	176	125
161	73	73	55	161	141	141
152	108	165	108	25	25	152
102	166	88	102	89	89	166
169	169	56	56	58	58	49
51	170	44	38	44	170	51
68	177	189	177	68	189	110
23	23	158	125	10	158	10
114	114	44	40	33	44	40
125	68	107	24	107	125	68
178	116	178	153	116	42	153
93	55	93	49	131	49	55
71	152	151	158	71	151	158
145	145	52	43	43	52	42
110	110	118	35	118	35	59
74	53	139	53	22	22	139
23	70	70	33	23	101	33
64	43	133	64	116	43	133
72	140	72	100	100	123	140
169	137	75	137	75	41	41
173	77	145	127	145	77	173
122	72	72	122	146	146	52
105	17	66	118	105	17	118
53	68	44	71	44	53	68
50	50	180	180	141	53	141
103	200	30	30	200	197	103
64	182	182	64	27	65	65
184	38	38	184	73	73	126
118	156	156	118	18	36	36
179	44	193	193	44	96	179
169	45	126	50	50	45	169
55	116	52	52	55	113	116
101	113	115	113	142	142	101
52	117	117	144	144	96	96
95	59	95	51	51	136	136
22	22	83	129	83	75	129
112	112	182	124	15	124	182
42	82	189	98	82	189	98
91	61	91	98	98	61	152
165	93	93	165	66	66	108
115	24	115	84	140	140	24
59	168	168	169	126	126	169
14	175	34	26	26	34	14
38	141	38	95	95	160	141
79	34	79	19	164	19	164
189	169	169	85	85	196	196
189	17	189	182	121	17	121
47	134	134	47	11	15	15
89	109	124	15	109	124	15
168	12	168	169	31	169	12
85	61	85	198	61	198	101
145	77	89	89	145	77	197
32	195	195	189	189	32	135
179	41	103	103	74	179	74
47	183	166	47	166	183	187
63	200	178	83	63	200	83
58	87	37	37	87	195	58
135	135	66	192	35	35	192
119	169	49	49	119	169	124
97	175	175	25	97	25	11
78	197	132	11	197	78	132
82	66	163	163	66	31	82
23	123	124	123	124	187	187
116	194	18	194	18	192	192
167	121	12	121	142	167	12
47	87	87	69	69	65	47
76	147	76	169	26	169	26
197	105	27	105	27	197	36
84	128	168	168	22	84	22
175	200	79	175	136	79	200
163	129	163	35	145	145	35
150	154	29	69	29	150	154
88	198	198	22	196	196	22
127	173	82	82	12	173	127
66	112	83	74	83	112	74
172	22	70	172	70	90	22
162	173	71	173	160	162	71
166	127	166	10	75	10	75
84	18	84	18	175	175	85
144	104	144	103	108	103	108
147	136	152	67	147	136	67
138	12	159	159	186	186	12
141	141	137	22	137	164	164
148	106	106	138	154	138	148
111	87	111	75	31	75	87
199	199	41	41	199	145	145
191	93	74	19	19	74	191
199	76	76	75	181	199	75
136	88	88	75	75	136	192
40	40	64	85	152	85	64
178	47	47	11	11	20	20
66	196	186	31	196	186	31
48	16	48	46	46	16	11
166	134	117	166	25	134	25
26	167	167	189	159	159	26
68	194	114	194	68	32	32
89	144	95	135	95	89	144
195	146	40	40	60	195	146
155	83	118	83	129	129	155
173	175	175	138	100	138	100
113	57	57	135	113	123	123
197	93	135	197	67	67	93
47	47	179	163	137	137	163
81	188	96	24	24	96	188
119	155	119	14	155	105	105
178	178	186	111	83	83	186
82	159	82	159	77	77	171
60	48	198	48	34	60	198
130	103	130	99	198	99	103
49	128	48	48	125	49	128
139	145	70	139	145	28	70
134	93	10	134	93	81	10
80	80	57	90	90	57	97
57	14	14	57	161	161	174
140	112	112	36	60	140	36
149	96	192	165	149	192	165
138	131	138	57	22	22	131
64	174	64	36	193	193	174
101	118	167	167	13	118	101
32	145	111	77	145	32	111
185	185	101	63	101	77	63
159	159	18	142	18	61	142
179	121	179	85	191	191	121
194	91	191	91	87	194	87
18	64	34	177	34	18	177
12	42	16	87	12	16	87
126	52	105	126	105	52	113
134	38	186	186	135	134	38
162	178	155	162	178	155	119
75	41	92	180	180	75	92
107	155	155	45	107	84	84
119	91	52	52	91	63	119
63	63	63	46	63	163	163
162	83	83	162	179	179	53
39	107	52	52	39	107	129
19	19	74	121	121	21	21
141	45	160	180	141	45	160
199	142	63	199	142	161	161
184	51	69	147	147	184	69
44	165	138	138	165	145	44
53	192	37	192	37	13	53
120	120	107	11	11	58	107
63	63	112	52	112	116	52
161	13	13	161	110	182	110
178	117	164	164	142	142	117
106	74	105	106	173	173	74
190	114	142	114	21	142	190
97	72	72	97	70	54	54
161	136	27	161	136	170	27
161	14	40	199	199	14	40
118	144	118	59	177	59	177
97	97	27	27	35	97	97
79	90	109	47	47	79	109
178	178	85	147	85	147	157
125	25	123	123	55	125	25
77	77	77	69	68	77	68
181	157	157	124	181	85	85
165	81	165	94	81	68	68
73	105	85	85	105	73	12
106	18	106	131	18	177	177
46	79	117	79	46	46	46
38	189	98	98	38	47	189
77	64	64	69	100	69	100
167	15	167	15	20	15	15
109	75	37	75	37	185	185
95	38	95	132	132	38	97
22	42	170	22	85	85	42
110	110	155	171	171	38	155
183	92	174	183	65	174	65
112	78	50	112	79	78	50
13	181	12	179	13	179	12
182	182	82	116	82	170	116
99	47	70	99	173	47	173
54	176	16	16	54	54	54
96	137	164	164	92	137	92
70	24	159	70	24	10	159
117	10	117	10	65	107	107
70	17	180	157	70	180	157
51	15	51	180	180	15	151
151	64	64	143	51	51	151
184	195	195	181	184	48	181
193	69	69	49	193	70	49
95	95	117	180	117	180	172
44	40	44	163	40	163	30
15	15	55	164	19	55	19
148	96	148	191	191	66	66
67	190	119	190	67	119	160
198	133	172	40	198	40	172
164	83	129	83	20	129	164
182	103	103	182	19	157	157
81	81	120	193	120	81	81
158	164	138	138	149	164	149
120	34	170	170	120	171	171
139	104	104	50	139	50	177
46	102	102	92	41	46	41
84	158	57	158	100	84	57
198	160	26	160	76	26	76
102	102	47	96	98	47	96
10	176	61	176	61	130	10
38	38	188	188	125	188	188
122	122	82	82	133	81	81
128	61	37	61	180	128	180
176	127	127	123	140	140	123
19	172	29	178	29	172	19
126	145	117	145	126	80	80
139	26	139	26	189	153	189
45	21	45	21	178	106	106
32	32	191	55	59	55	59
166	145	146	145	127	127	166
162	71	65	71	89	65	162
138	142	198	138	198	142	62
36	24	36	171	187	24	171
174	104	179	179	58	174	58
159	97	159	177	61	177	97
97	137	95	159	95	137	97
11	42	11	123	152	42	123
24	37	111	111	24	29	29
177	32	52	177	103	52	32
77	160	149	160	33	77	149
19	79	136	19	136	194	79
144	169	137	137	144	125	169
126	196	126	124	124	76	76
106	177	177	95	131	95	106
117	50	59	164	117	50	59
190	14	108	108	156	190	14
156	59	65	144	156	59	65
115	47	47	149	23	115	149
164	150	150	123	121	121	164
55	173	173	175	110	175	55
51	85	140	85	168	51	168
99	100	27	100	169	169	99
65	87	44	15	65	44	15
139	198	139	154	198	153	153
29	93	21	93	90	29	90
120	73	198	198	148	148	73
77	129	11	57	129	11	77
98	138	138	148	98	141	148
19	172	78	45	78	19	45
104	67	14	14	67	111	111
199	33	169	154	199	169	154
134	134	131	41	99	99	131
77	24	117	77	39	24	39
108	188	79	188	108	79	46
66	62	118	66	118	181	62
59	32	103	103	32	77	59
88	88	115	129	84	115	84
103	17	103	175	175	17	125
135	158	158	143	135	145	145
147	139	173	139	173	135	147
159	12	26	91	91	12	159
66	66	168	46	66	66	168
178	105	53	34	53	34	105
111	171	171	111	122	151	122
190	100	100	190	26	82	82
16	145	145	87	16	87	145
79	106	173	25	79	25	106
191	83	128	128	83	121	121
199	85	87	84	84	199	87
82	50	17	184	50	17	82
153	128	128	83	153	70	83
194	194	168	152	168	133	152
76	97	87	166	166	76	87
116	116	14	152	93	93	14
55	95	95	23	55	154	154
80	61	179	124	61	80	124
72	72	170	81	81	171	171
187	187	195	93	195	182	93
125	109	28	109	116	116	125
44	44	183	140	127	183	140
70	149	145	70	149	145	73
105	63	25	25	192	192	63
138	138	90	142	78	142	90
21	128	175	175	21	18	128
112	112	112	112	149	167	167
87	158	152	103	87	103	158
184	154	53	53	188	184	188
148	102	144	165	144	148	102
170	182	12	12	182	170	152
68	95	68	21	95	21	156
38	38	130	130	164	141	141
179	26	12	161	161	26	179
197	127	41	41	197	127	73
91	183	116	91	183	19	116
178	195	120	160	195	178	120
189	100	99	189	72	100	72
181	171	127	158	181	171	127
147	150	150	29	85	85	147
152	166	139	139	152	48	48
73	80	96	73	166	166	96
161	199	70	150	161	199	150
51	131	52	30	131	52	30
189	137	118	118	170	137	170
105	138	105	98	98	138	195
147	147	123	132	123	150	150
143	34	16	174	174	34	143
158	138	163	158	44	44	138
133	133	135	30	106	135	106
187	178	42	42	178	86	86
136	169	169	92	25	136	25
121	151	32	10	121	151	10
188	132	132	103	188	117	117
182	139	165	139	165	182	40
167	34	162	34	26	26	167
149	149	46	88	46	50	50
84	22	27	47	47	22	84
22	143	124	22	57	57	143
47	11	22	47	29	29	22
81	139	67	67	137	81	137
179	11	179	58	11	178	178
128	196	52	18	196	128	52
198	11	38	11	38	178	178
19	182	19	104	104	99	182
161	186	161	168	186	168	162
82	54	54	82	102	24	24
91	29	29	180	196	180	196
95	198	95	129	190	198	190
23	168	113	111	113	23	168
11	56	186	186	56	168	168
84	32	84	50	50	192	32
49	161	168	50	161	168	49
36	135	36	101	120	135	101
12	156	175	121	12	121	175
124	113	167	113	17	124	17
128	177	180	180	105	177	128
67	67	159	159	141	131	141
43	103	181	181	103	43	119
63	63	190	192	190	142	142
78	57	57	117	183	78	117
67	191	191	141	119	141	119
191	174	191	191	174	191	21
136	136	103	23	85	23	85
46	46	45	45	156	156	21
189	39	189	89	89	78	78
33	33	124	158	124	158	178
163	165	44	44	27	163	165
38	130	161	68	38	161	68
47	200	97	47	97	128	200
85	24	165	24	165	175	85
112	42	185	163	163	42	112
173	120	194	173	194	120	21
194	194	141	100	66	66	141
137	137	52	110	101	52	110
13	36	13	162	65	162	36
162	12	63	12	162	125	125
53	168	53	18	77	168	18
45	182	95	182	117	45	95
188	158	117	117	180	188	180
48	152	172	172	194	48	194
93	11	11	109	115	93	109
110	155	100	155	110	92	92
57	83	160	186	186	83	160
92	33	157	92	168	33	168
53	53	84	151	25	84	151
107	63	105	47	47	105	63
155	51	145	35	155	51	35
111	111	171	188	188	138	138
129	21	131	31	129	131	31
27	27	172	125	121	121	125
115	184	184	170	170	13	13
105	169	159	105	169	97	159
183	81	87	183	39	39	87
180	21	149	149	21	171	180
62	182	81	111	111	62	81
47	47	101	171	101	14	14
113	104	104	47	47	184	113
145	195	30	145	30	195	155
123	123	88	80	97	97	88
152	152	16	47	16	76	47
25	200	170	150	25	170	150
26	17	170	170	55	17	26
122	52	21	122	52	141	21
195	195	38	63	130	38	130
123	156	90	123	182	182	156
90	86	30	153	90	86	153
198	144	198	78	77	77	144
60	54	161	54	161	176	60
176	108	108	10	184	10	176
105	143	169	184	169	184	105
151	151	52	92	92	130	52
38	38	24	107	107	142	142
143	143	99	133	99	133	93
67	35	160	158	35	160	158
163	76	76	94	125	94	163
175	180	175	74	177	177	180
175	99	175	80	80	99	190
147	145	112	147	24	145	112
198	19	67	19	68	68	67
110	170	110	170	30	53	30
109	140	109	110	140	150	150
107	195	107	47	195	47	107
