957	-550	-861	670	-370													
-343	-605	498	-961	-56													
354	908	-652	706	222													
-865	756	452	-988	581													
918	-759	305	210	968													
-555	-121	-566	791	570													
975	97	228	542	280													
-169	581	-898	390	583													
-971	225	768	-26	-238													
632	110	767	810	-918													
242	969	-850	-212	-111													
346	-313	-210	-656	481													
-68	-57	-614	-577	117													
655	-274	-617	-311	902													
-920	42	-234	217	975													
300	437	288	586	783													
22	-645	-478	302	676													
-301	-751	648	510	457													
-860	-728	-66	649	-937													
-119	-55	428	184	622													
-601	780	-764	-121	139													
152	901	69	-838	404													
276	467	-941	-758	983													
-894	510	183	-987	-877													
960	-322	-21	-600	552													
823	718	-850	-35	-874													
-153	-412	-309	626	661													
-607	479	-398	-70	293													
116	-714	200	-954	-398													
-912	741	-864	124	315													
-793	775	322	416	958													
488	-570	960	365	-199													
82	-807	-849	-796	-826													
978	46	-706	-807	-839													
681	753	-431	-268	-594													
-495	-51	99	-567	-453													
443	770	75	745	72													
-678	352	915	-224	630													
-3	-510	30	545	387													
169	-911	-518	227	-459													
-759	127	-554	-726	174													
-331	-628	10	-658	583													
-687	572	15	-59	348													
907	951	-256	89	-481													
-348	865	880	304	-181													
442	48	-673	883	752													
342	-255	941	-379	412													
991	-614	963	127	742													
-414	2	924	900	10													
444	-641	12	861	495													
454	-434	6	520	516													
850	-945	462	-989	19													
796	-21	2	-91	-178													
-196	-804	371	739	-84													
-891	841	919	-711	-342													
-597	-327	580	767	235													
42	53	676	717	275													
-754	-574	692	-859	692													
-141	363	978	-761	-869													
-302	597	172	772	-989													
-796	26	716	808	-314													
563	-635	183	540	-205													
299	832	617	-747	191													
676	384	711	-653	-473													
-448	-199	-644	686	57													
266	521	596	-539	-494													
635	258	-808	-140	291													
-19	-447	-645	-413	-692													
917	-428	377	274	510													
-774	-208	346	508	930													
603	314	799	293	-501													
-624	-649	757	777	154													
489	310	336	168	360													
673	-317	962	997	998													
-836	875	-198	-855	-582													
547	654	-991	691	202													
-536	-762	861	190	412													
372	-526	-306	-758	338													
-54	-313	-898	-334	-211													
-628	-916	-610	594	-252													
804	490	-939	-210	-225													
-615	-434	-698	-504	556													
-403	-366	-962	583	694													
-202	307	-481	793	549													
312	267	-755	272	-746													
-993	776	867	-497	399													
511	981	12	-906	-504													
-507	62	401	481	443													
134	410	-567	-349	-840													
-241	-128	-992	-50	791													
-33	441	991	-314	-608													
722	-70	696	-390	432													
-120	-897	406	-763	143													
762	440	410	931	-917													
-637	621	136	-45	-925													
583	602	265	-414	390													
619	441	-999	-790	-530													
73	402	-362	-656	-691													
98	-733	-494	-896	-364													
117	240	-318	475	-96													
458	-8	-164	108	-610													
225	206	463	972	683													
-445	122	787	-405	-374													
-170	-138	476	569	102													
448	-715	-835	566	-853													
189	-35	-529	515	-720													
4	-516	-844	-870	-922													
752	-347	39	-250	796													
615	368	-339	21	403													
918	135	-415	495	-862													
-371	310	-782	-885	261													
157	880	-995	377	-308													
989	-827	712	246	-267													
-125	-647	-368	-925	-485													
-705	-770	-570	-189	-527													
990	-777	598	940	704													
422	-503	-533	982	-195													
391	-250	249	-551	739													
-145	731	887	354	-152													
358	438	-802	-826	-77													
357	-573	933	432	500													
314	431	173	-969	53													
-175	940	398	-3	153													
741	-67	792	757	270													
599	931	-538	-543	954													
546	387	-482	104	623													
120	629	306	253	305													
-666	-207	-675	-976	641													
-175	733	-746	113	-68													
-874	354	-436	894	153													
46	487	-563	-506	-796													
-903	46	62	848	349													
6	-611	-571	178	746													
664	77	626	978	-651													
183	-178	-737	-806	628													
-613	780	-934	265	577													
638	-317	-814	636	-804													
3	-698	622	870	-394													
-954	411	897	-257	-346													
554	-553	-513	-57	323													
788	162	513	-458	-511													
-26	669	-186	-649	-981													
285	-286	41	-633	313													
-117	-262	433	-694	642													
684	520	325	-504	-142													
-619	-618	337	-291	434													
947	467	170	-651	288													
957	-630	38	-594	479													
-701	791	997	216	839													
912	-984	-87	-427	665													
749	381	-149	594	-899													
-45	-739	-462	-21	37													
875	852	-935	-487	-177													
-764	103	-207	-797	890													
-800	996	-932	-602	25													
-780	-132	-667	-272	-956													
978	535	670	237	-30													
289	37	-164	452	4													
922	-861	-665	686	592													
419	985	987	-199	5													
757	460	-932	-515	150													
-923	507	-450	-200	-577													
-967	-341	-109	237	-579													
-267	-104	543	90	-637													
888	576	396	386	-536													
79	-131	593	-628	-352													
116	-645	-608	-978	-801													
-255	565	-128	506	290													
486	-923	-84	358	-692													
743	-391	592	-36	759													
561	-272	-865	318	-967													
545	533	-105	936	-119													
-807	288	-12	-655	187													
402	-166	833	-968	-428													
387	-711	962	-425	420													
236	977	289	994	425													
327	-273	-329	-232	-645													
331	921	237	624	-854													
-174	531	-217	623	-560													
-136	353	-529	-773	-793													
-800	-130	26	217	-26													
31	884	264	456	209													
-66	411	468	422	-927													
-637	-712	-896	84	222													
128	-412	332	-815	-861													
-74	-219	-479	-940	250													
748	-373	250	-324	613													
-514	913	-219	5	-619													
-284	602	-668	979	570													
-93	-263	-395	-674	491													
484	-59	-646	386	-653													
-672	-880	831	-625	988													
975	-575	-228	942	-698													
845	548	-524	672	-34													
229	921	219	-854	-534													
4	-994	-499	883	553													
480	-765	-499	229	-196													
-823	-551	-816	-416	51													
255	653	90	-950	787													
-556	-854	-784	-577	-726													
815	931	197	-768	-330													
-917	-502	520	-435	69													
-745	495	541	84	138													
-226	488	-577	724	-595													
-78	44	2	987	-266													
830	-742	-864	957	-633													
-700	-884	540	809	-863													
368	255	-124	17	74													
339	-352	266	115	431													
-885	771	-904	-562	172													
-763	280	-213	-344	-674													
89	322	533	481	35													
-142	-378	-307	481	378													
-614	-842	92	827	850													
-403	65	-252	996	209													
-206	126	747	339	381													
483	595	-761	-81	142													
-964	-875	-936	-930	445													
-310	420	-395	-782	557													
283	833	61	-557	366													
221	-911	867	-424	-496													
-975	974	60	-856	684													
-424	595	-146	-756	324													
-589	-530	-137	324	-938													
584	860	291	-971	-925													
-71	-27	441	-131	-11													
-989	-254	-959	954	-74													
162	755	499	-808	-894													
292	728	-22	225	-93													
927	393	885	682	821													
-132	498	406	-376	-922													
953	-345	-296	545	-560													
-839	-781	-426	-235	476													
-806	-56	830	-753	-378													
-195	-829	-994	-84	-409													
-30	-518	430	-958	689													
-671	-968	-622	-241	511													
221	-419	497	227	469													
-511	648	341	-890	-317													
-62	204	-527	524	-992													
-58	-908	711	675	-878													
-153	-415	-736	905	915													
674	-629	-57	-85	-557													
217	-318	7	657	-535													
160	293	619	525	-366													
645	2	-105	403	844													
-205	-361	160	217	-930													
-944	552	-496	118	-349													
-888	11	-34	-692	-268													
189	111	304	409	897													
359	-904	-397	-85	239													
761	35	351	521	-462													
501	891	-610	-330	601													
-321	263	-946	67	-758													
43	-27	247	-611	-343													
783	111	-807	-882	-228													
928	62	-200	363	-369													
-313	-379	943	-480	836													
-883	-533	-95	-988	-474													
53	249	-246	683	406													
-807	-849	260	-382	690													
212	0	690	530	-963													
-245	-968	720	850	156													
-51	627	-178	232	882													
183	476	-461	-284	232													
-155	330	709	-939	-524													
281	-339	359	-709	-204													
6	-116	254	-803	49													
124	463	-706	30	47													
86	497	839	243	-876													
-359	-306	-79	-955	164													
-696	-871	352	-3	810													
904	913	-532	61	-325													
-678	437	-595	96	426													
-347	532	-505	-256	-759													
422	246	-985	-162	-202													
-954	-54	594	660	-390													
-774	-536	896	186	-800													
-249	720	570	-479	-938													
-714	-553	-513	-564	309													
-527	324	964	-664	156													
924	992	712	-310	437													
732	900	639	-943	665													
-590	-368	-595	602	-193													
-860	536	411	-525	-447													
97	-64	230	-291	511													
-383	-842	-259	-894	-448													
717	856	305	386	895													
7	66	-385	609	-651													
-240	-410	982	-979	435													
111	888	505	153	-858													
-562	405	324	-332	52													
639	718	408	540	91													
621	-436	955	-117	656													
-416	976	-919	408	607													
-520	251	-149	733	274													
-408	291	759	447	955													
820	618	468	469	-154													
73	-242	-67	838	307													
748	-846	375	-945	512													
-684	671	-481	-294	690													
-451	-644	-888	542	-852													
-413	-703	122	-762	525													
690	246	417	534	-979													
-577	417	-255	-939	-975													
-426	66	-453	-948	-914													
-928	514	-753	780	136													
477	240	-504	42	558													
456	82	208	-100	963													
-201	940	-275	826	865													
168	-388	798	-784	-294													
-163	-412	521	-259	-783													
625	-130	179	-987	690													
334	556	-822	-378	-564													
-950	68	-53	-498	204													
-623	457	227	-471	614													
-615	19	-93	944	-121													
-483	-159	284	996	961													
985	885	863	516	-189													
-680	398	-961	-147	-259													
-432	-399	207	-361	378													
-151	882	-939	-122	443													
382	-670	-49	444	344													
374	842	176	548	-734													
738	429	500	-112	129													
334	-746	-448	817	-636													
-714	-144	-942	717	617													
-654	-938	-385	851	-493													
999	114	922	634	-146													
968	-105	187	143	929													
-277	591	-493	624	-207													
613	793	274	529	-533													
-626	-595	839	-74	187													
-189	383	-475	784	-475													
737	-617	-460	764	-563													
-963	952	831	-246	918													
-480	401	959	-429	930													
-282	911	422	-477	-47													
80	-37	-206	793	531													
-584	327	909	-174	916													
901	-992	-133	325	-882													
-162	-490	-244	326	431													
819	-641	706	991	-400													
-379	238	-159	351	-473													
-387	677	364	-491	433													
531	-962	910	660	914													
-429	916	-696	514	680													
-153	-846	46	-844	-133													
197	-349	344	927	216													
-626	-134	711	-252	-962													
-574	697	-592	-823	866													
630	964	-727	-8	-175													
734	-905	-601	225	132													
-19	-609	714	46	-533													
718	-784	-53	685	501													
761	-878	-156	-69	287													
-212	-95	143	-120	91													
-94	-478	620	-357	-338													
204	704	-595	-309	192													
856	-167	528	590	836													
798	537	-488	509	568													
638	242	69	318	751													
-898	-292	348	194	89													
488	163	158	297	805													
-33	-243	-397	288	349													
-893	-476	482	-160	-840													
529	414	189	-183	693													
845	-878	236	242	247													
109	-698	484	-293	830													
-808	138	-987	394	943													
960	-648	-46	-912	598													
-682	326	-500	-912	-580													
-326	-210	606	-406	-514													
-192	-582	433	664	320													
-491	323	-455	-62	-453													
332	-946	-992	-742	-869													
-777	201	592	-604	580													
396	-454	493	-999	357													
101	70	842	170	-510													
261	583	-513	-91	-721													
824	-502	-355	-260	513													
-374	10	-936	746	607													
486	331	-19	67	-190													
330	-95	632	-692	898													
-205	190	883	-12	604													
12	-918	-72	983	-335													
-301	-736	-801	-897	942													
461	922	629	904	-34													
-337	-98	106	-248	334													
-67	-242	958	-6	-847													
-257	-47	-869	162	629													
-338	-310	-679	790	879													
-703	112	696	586	-926													
-184	-848	-508	252	-214													
-956	-326	-200	-773	-349													
-733	-301	-531	-314	730													
-261	31	608	410	-980													
-606	305	11	-661	550													
-669	808	-156	578	-283													
-697	331	-541	720	-624													
-52	-981	-93	691	-445													
-982	-757	159	332	820													
-407	-305	606	814	-586													
35	55	617	97	142													
-589	-151	998	-95	-597													
-710	23	-287	46	-748													
-418	262	-89	513	127													
-995	-152	-733	676	-6													
-588	437	-184	268	-188													
-818	-947	442	1000	-173													
-91	-964	-975	-681	98													
-831	449	-781	244	17													
228	74	720	-94	-389													
156	298	-332	382	152													
629	-646	455	605	-293													
-812	-475	-404	-944	615													
840	-595	-831	752	6													
177	-431	60	-863	-124													
-116	184	-355	-746	335													
482	231	-221	-617	643													
714	-133	870	-312	702													
-348	-867	-137	273	609													
746	-355	386	354	297													
-757	-261	838	-114	706													
610	-159	679	640	-227													
480	932	-431	249	683													
398	-338	-143	-468	-409													
-731	726	-498	203	303													
611	317	-378	-930	-185													
-498	404	-447	-710	-141													
-635	411	-400	-972	-91													
-45	-444	-421	217	241													
-183	138	-508	-144	-627													
206	870	-534	-942	-326													
22	-301	98	-333	297													
-970	-769	657	-330	780													
-671	-904	-279	-835	102													
146	-787	936	-830	923													
-41	619	214	762	-86													
191	-933	-384	946	-545													
-607	245	497	-671	-161													
844	267	-574	-422	72													
107	-686	295	417	744													
-677	422	-145	-949	-915													
-699	-351	-383	-550	-718													
693	868	886	-434	-443													
-917	-67	989	785	140													
-200	-378	231	-867	147													
19	455	279	-870	-368													
-415	-130	429	17	-356													
12	-500	-871	-279	160													
-494	364	146	902	747													
514	391	220	747	708													
320	468	630	-782	81													
849	-220	-477	298	193													
847	256	395	-164	356													
-951	-727	-436	824	712													
-148	518	130	-753	-485													
-942	-413	-140	223	776													
-208	685	-330	231	240													
-500	803	220	-993	-687													
-886	810	94	-815	728													
398	942	-233	-520	-87													
-74	323	-968	16	780													
-880	-781	3	68	490													
733	363	-736	952	-333													
642	190	-292	100	949													
-975	-468	-356	-582	-995													
45	-409	-457	-615	142													
145	-884	-431	-75	-694													
367	-769	883	603	-771													
-499	-402	-777	642	95													
-665	-742	442	-152	380													
205	200	191	-646	-274													
454	-921	338	454	-931													
428	-626	-583	-834	341													
782	-251	78	-145	587													
302	-193	-927	652	-205													
963	-90	-988	-128	-234													
-108	44	-628	90	-54													
-929	-294	-696	881	210													
-308	-402	-243	-706	167													
619	17	-816	-560	624													
892	-812	875	515	-76													
998	-750	123	438	-651													
648	418	185	210	551													
527	-159	-551	-523	-699													
-38	-801	199	284	-480													
-137	545	632	460	-57													
442	398	-165	991	165													
690	-834	7	875	-350													
-801	-78	199	-994	-203													
224	627	976	-424	511													
846	-256	584	12	61													
-575	993	-859	-586	-216													
918	-579	133	135	-633													
627	-571	340	442	-903													
-733	-984	-543	-8	-705													
503	-447	-74	329	71													
854	-721	423	927	819													
-863	191	-23	388	939													
-669	-320	-991	134	-637													
361	-748	-448	361	984													
-459	-91	38	156	755													
-999	514	-418	-94	679													
-697	232	-591	713	-418													
309	-173	672	574	-591													
315	-124	365	-87	-423													
370	-937	838	62	-366													
733	434	937	-892	806													
294	-164	838	507	-480													
-541	-624	-541	162	-432													
627	-951	0	-18	-410													
647	812	456	-765	-660													
-943	725	-930	-350	-688													
-801	-938	-236	-70	-794													
-910	-222	-908	685	167													
249	770	-306	-940	-755													
-883	-663	346	692	817													
788	434	70	202	-913													
4	-657	218	349	-897													
-773	-27	747	206	-86													
-602	462	746	161	288													
820	-46	-769	-327	923													
224	227	-408	-78	-78													
727	216	718	352	746													
950	828	-472	-46	322													
-962	494	94	-852	428													
-605	-812	-161	786	-581													
298	-505	7	-418	-4													
545	-960	607	-513	-282													
903	31	-932	-462	654													
229	116	528	-414	881													
1	229	950	-569	-300													
-378	-430	545	-695	-693													
-109	-274	-934	372	-731													
55	332	-942	-569	627													
-820	864	-314	536	191													
-989	-981	248	284	932													
-240	-409	-554	-894	-174													
419	144	-934	-256	-445													
417	32	370	-125	-813													
-132	-658	-930	479	625													
40	-694	562	183	959													
-601	-677	-418	-991	255													
946	-154	-548	682	-440													
-79	-197	-220	-814	790													
646	835	795	488	-837													
855	-834	-769	-597	-952													
-6	518	114	570	-741													
201	695	-704	741	385													
747	-612	-57	-780	-950													
-153	-994	-130	-950	-550													
954	-406	756	-196	-829													
549	-538	-215	-266	796													
-738	-443	526	-362	-617													
67	340	-393	431	682													
934	-733	748	76	315													
-810	78	-65	-966	139													
-129	-485	589	584	-504													
-640	-727	943	845	304													
-495	750	89	940	-133													
-798	93	-405	-664	-86													
820	-174	-484	-607	254													
-172	-699	-255	-494	660													
-471	-284	939	684	22													
-648	357	543	525	763													
-45	-317	406	-445	-372													
-17	101	752	329	803													
571	887	-282	607	-998													
-773	-205	339	688	708													
-695	-1	-18	-733	-393													
-133	155	25	839	434													
284	-433	539	322	-203													
823	518	-569	816	626													
-810	-145	-765	64	-948													
902	-173	-438	313	-17													
646	745	919	-549	-465													
739	951	81	-81	-575													
110	910	87	-642	236													
56	895	-773	919	-232													
207	774	450	361	-511													
210	-786	150	-931	-412													
-80	-737	492	-472	580													
-916	-373	709	-38	-487													
990	-346	-760	-583	-218													
369	-829	-339	-99	108													
-475	-799	949	784	-52													
-44	-761	-273	209	-585													
-736	872	881	-742	169													
668	485	-627	880	-648													
-696	876	319	-467	287													
-297	270	210	177	704													
947	-87	744	-823	-993													
337	158	813	-462	343													
-70	-199	-566	434	167													
414	-308	209	391	-339													
264	-161	681	-387	193													
841	-320	912	247	239													
-20	317	-746	-521	172													
-493	374	998	-879	675													
-918	-330	-696	920	-830													
311	211	-190	-640	-28													
14	-942	-476	861	608													
429	374	583	666	-909													
-373	-186	-587	-164	348													
24	-148	379	398	-157													
640	-415	914	-618	-554													
100	-771	-997	449	-679													
179	993	830	92	266													
25	-741	183	-417	116													
58	-124	-75	39	-811													
-53	-207	681	933	885													
889	166	642	735	865													
-313	646	-890	-451	-353													
-261	-375	-746	900	-774													
974	372	-687	-369	343													
967	-191	152	-421	-781													
-617	-350	593	792	-681													
473	812	-971	-548	-745													
-410	541	248	520	733													
468	268	297	-21	283													
-698	969	682	-49	906													
-548	843	879	907	-821													
-804	330	-172	-695	-59													
535	-445	-435	-94	-98													
320	520	-283	-916	-658													
-24	854	780	-831	-484													
-462	74	-842	333	-265													
449	297	69	-691	-633													
-325	-791	680	364	758													
251	-549	-789	-837	835													
949	898	-100	57	334													
-394	558	610	323	-908													
-717	215	-899	535	-655													
166	674	965	922	-339													
-840	-810	213	870	795													
57	-266	-413	-811	-943													
-852	-739	-560	206	980													
725	-917	-184	797	456													
968	-271	-62	545	614													
-666	18	-606	511	-37													
-32	-756	-859	583	-66													
-632	-708	752	-715	-222													
-274	220	969	-841	-693													
867	948	610	-129	-186													
429	-859	497	701	-974													
931	30	-606	-289	-155													
-347	750	-804	516	-850													
-753	405	-945	362	740													
-445	-167	656	-755	809													
-335	645	425	-15	-67													
-506	-765	121	863	290													
-414	-168	-188	-221	287													
659	550	-453	-946	821													
-148	-413	-154	-116	155													
-517	-813	784	200	817													
-96	-493	457	861	-846													
-418	505	690	-354	-769													
771	-959	953	-145	-746													
585	-780	998	550	-474													
-558	813	-573	925	-162													
805	658	800	292	291													
-651	191	-15	203	-831													
28	-715	-155	-790	-612													
-358	-324	813	-83	737													
482	-51	-395	-110	-35													
-39	-549	-599	527	-154													
666	404	-77	398	-775													
252	-73	-366	-16	100													
-434	-363	865	411	286													
-166	598	-580	-251	113													
362	517	785	-583	830													
883	40	-173	-980	845													
-744	875	-916	-256	-105													
557	579	769	882	84													
-476	852	163	-887	930													
268	-543	-67	835	73													
855	-178	963	783	59													
848	-521	60	401	-342													
-836	-16	857	788	703													
235	-861	864	451	-698													
214	427	-242	201	647													
365	-627	-931	-326	149													
801	320	40	-692	-877													
101	-200	576	642	270													
-421	-349	-611	-882	794													
594	602	-966	-764	748													
453	-982	876	-196	340													
692	670	-684	534	-306													
165	-302	630	959	-439													
-119	407	-470	-633	402													
-351	-19	47	499	-477													
-574	-653	-717	-407	70													
859	175	415	633	373													
745	-752	699	691	-125													
403	73	410	-931	-223													
649	405	-993	572	-844													
922	464	-110	742	-218													
23	880	407	147	904													
-971	294	-107	941	679													
-513	447	-35	449	-367													
-623	351	-24	255	-718													
859	977	336	216	-884													
851	951	-65	-239	-464													
370	-658	-4	-242	759													
-80	923	897	222	154													
-323	210	885	-950	-365													
-501	-309	592	991	772													
-107	65	78	-498	949													
728	-900	239	308	-158													
655	363	303	478	-451													
419	326	-342	247	-998													
-866	-503	156	-667	301													
-58	-973	648	61	101													
443	-82	-338	437	141													
523	287	-478	-417	-535													
88	411	-592	-192	-678													
-670	-934	851	146	-967													
279	-613	95	-695	-365													
470	-426	176	-279	-349													
-851	-404	803	-8	-679													
377	191	-484	-185	-395													
-285	555	-405	-363	522													
932	696	481	601	509													
557	333	10	541	-31													
-409	-447	-684	-702	951													
-599	-234	121	414	-418													
912	-913	-493	986	-417													
103	-541	-230	-404	63													
365	58	-762	622	-485													
864	-639	-919	-859	-941													
230	517	345	-38	12													
224	926	305	606	-133													
-413	-896	-932	307	616													
441	78	-381	-92	-874													
-981	-429	-48	-60	-301													
433	-394	712	-468	-179													
688	708	435	310	589													
-2	-647	-644	26	-156													
6	265	-556	536	231													
289	-546	-106	700	59													
539	-403	-895	-781	640													
-433	-57	631	33	-974													
296	701	-934	-691	-541													
-639	803	-229	263	-210													
532	68	225	-128	972													
-549	-862	712	-918	-130													
570	114	-749	-613	499													
590	884	384	423	255													
-409	939	91	120	376													
-273	-329	-320	-121	854													
353	-617	-490	-772	455													
159	726	-858	-700	-504													
149	-666	-349	-597	-514													
631	135	70	-827	60													
-845	-583	469	912	358													
727	-545	-968	394	522													
853	-330	-681	585	968													
433	878	-964	198	289													
373	171	971	-655	-797													
-857	719	-896	-641	-576													
-639	814	-6	-759	286													
686	657	150	-447	811													
-220	100	-140	-666	-508													
-43	-421	282	340	496													
487	-200	514	981	149													
-783	748	-376	-823	-311													
-41	-827	767	185	167													
-278	-420	746	543	246													
10	-646	967	-476	-220													
-896	91	-280	762	-617													
697	297	-469	-663	651													
-473	-52	-986	88	788													
-28	-560	804	-677	-698													
-559	892	-125	-433	990													
829	352	-619	-769	520													
-713	932	885	-878	960													
-322	-562	-863	877	-379													
-723	791	867	797	-443													
-956	571	482	-545	-55													
8	577	148	608	167													
592	-802	300	340	-516													
-825	190	935	-912	146													
-29	587	495	121	485													
-282	-868	-145	-245	579													
9	-699	468	334	-449													
816	761	346	626	-372													
581	-88	327	-745	360													
-221	769	-88	-835	969													
-512	-959	980	586	-358													
-153	118	-339	-214	375													
-38	253	-365	312	-996													
-148	-337	852	-546	-226													
432	-376	191	-999	302													
-921	-201	-417	-181	623													
194	379	971	536	-154													
718	929	948	155	738													
98	-10	389	575	-102													
302	111	-90	-140	-889													
967	208	35	-297	564													
554	753	-124	303	-350													
990	-30	-686	732	867													
413	93	-890	-989	529													
-329	-529	535	-173	502													
411	-818	-707	-407	-520													
108	616	991	-216	223													
938	574	-536	-672	-907													
-169	500	-160	-480	907													
-395	515	943	-896	892													
-125	737	-961	502	-352													
-60	432	-237	-582	-218													
742	778	785	949	279													
-808	705	-54	981	130													
510	952	285	169	391													
838	-599	628	994	906													
147	203	-661	-51	692													
408	577	732	205	-753													
445	908	-579	458	855													
607	-560	-287	-29	318													
-941	-375	-122	896	659													
750	-961	-738	-820	-242													
-920	-217	-512	-115	-675													
379	712	-224	301	70													
-427	468	-17	903	416													
883	-335	747	-740	331													
574	-403	196	-55	183													
819	-439	-218	-573	-648													
261	-997	-969	120	613													
-201	-72	753	-959	275													
-656	445	-253	-522	-43													
170	38	872	-84	723													
-76	-624	786	581	389													
-580	820	-500	-138	-855													
-97	-67	-215	-881	233													
366	859	364	-232	339													
-605	-744	-553	-227	376													
-211	-914	614	465	-689													
504	-870	-300	17	-5													
-590	-187	488	332	-840													
737	-324	-880	409	-660													
521	-647	-594	111	-329													
774	-395	189	207	-507													
-926	184	270	433	-960													
825	510	769	-114	-339													
924	-218	31	-970	-95													
-148	590	-227	314	398													
646	-355	-576	-333	321													
890	-433	-877	390	-195													
214	679	-454	630	-833													
-317	901	-561	-244	697													
-6	243	-594	146	-32													
-539	-866	639	-226	-427													
-48	96	-513	402	-956													
-135	-538	687	-790	-664													
231	-938	-900	-324	-624													
56	-753	770	-249	-301													
849	236	142	347	752													
-487	950	483	9	-115													
817	-162	735	-304	304													
-79	896	620	-208	456													
-543	-100	-834	909	-254													
667	-64	337	393	-963													
583	825	508	-208	724													
885	781	64	-183	610													
360	-832	-835	875	-903													
502	-66	-137	-602	-230													
-758	-764	788	376	-103													
935	-392	859	-65	819													
347	392	457	226	220													
600	536	-789	-995	-634													
825	754	359	41	-872													
454	-141	319	-752	-399													
634	888	-925	661	676													
-453	295	-783	-469	400													
-475	-624	292	-825	-412													
990	827	722	250	383													
985	-418	-616	807	-660													
-20	720	189	-299	326													
-713	-247	680	-592	-831													
957	971	-21	596	80													
-351	601	276	175	905													
-409	221	305	-915	-602													
193	34	-349	-870	786													
424	762	701	952	284													
411	-472	488	-173	-47													
-745	451	-893	562	253													
-44	496	-476	984	369													
374	-644	-147	-221	-631													
920	515	445	63	740													
332	440	-585	-653	-509													
747	-508	-940	635	-712													
-716	-374	-55	339	-693													
-458	-712	854	-19	793													
515	-943	-36	372	119													
-363	-384	1	676	-965													
-805	-331	-756	763	-729													
-595	-603	864	493	839													
874	614	-808	536	16													
367	-983	-4	-763	-821													
706	-861	-565	-511	252													
-267	-29	522	-103	743													
-833	-53	795	-324	-349													
-161	-727	-714	665	-290													
-952	-457	-680	178	243													
645	607	564	571	626													
689	139	346	34	-440													
346	244	-561	-689	796													
-360	-225	-580	496	411													
809	-186	-735	576	444													
-478	-319	523	36	-672													
-349	611	-115	-202	-670													
816	686	-731	441	686													
783	568	-271	129	71													
71	-688	-462	-180	-818													
-866	972	-134	674	514													
-694	553	-477	876	-780													
-259	-973	463	406	385													
-813	-593	881	-195	613													
891	915	-366	226	300													
-783	-562	-843	-761	811													
613	292	-252	933	-300													
-838	-829	-917	904	-995													
-531	-720	-942	401	175													
436	653	-623	506	-19													
-625	997	292	-16	936													
-612	566	-667	379	-344													
124	550	814	628	272													
129	-649	105	151	750													
636	-306	513	-552	-53													
-119	-809	7	-673	-128													
658	493	364	-105	-42													
-483	360	-391	527	-426													
-403	893	-14	166	745													
120	-672	-47	185	-300													
-579	816	-860	433	770													
-833	10	-539	964	-751													
-281	665	304	722	-631													
-438	-180	-901	494	-357													
848	673	20	-238	-121													
-573	125	-790	505	-816													
535	-867	-13	670	924													
-413	-429	551	515	970													
472	-710	649	193	-876													
219	915	-468	-484	103													
-685	-572	-684	-584	622													
839	861	-373	566	491													
602	628	719	-559	-153													
650	-593	-667	-972	201													
574	-803	-635	350	354													
881	793	686	985	-649													
-891	-199	536	264	532													
849	-925	216	-114	383													
-27	-785	27	-374	-534													
380	999	615	675	636													
-189	-343	-174	-27	-169													
842	-865	-348	-132	866													
-1	-839	552	771	-41													
-978	291	-853	-546	159													
987	-25	764	102	561													
-917	693	-413	-700	-373													
644	-464	155	94	932													
-203	950	425	-930	-182													
-977	-647	-130	-121	-729													
765	-837	-488	-850	867													
-963	792	650	-321	894													
683	-959	-623	-605	806													
648	-575	-723	58	56													
-229	385	660	-949	147													
-803	-748	-456	839	-848													
-822	-463	79	-774	-952													
-362	-878	-210	-587	-908													
-304	-858	573	-155	831													
679	668	-759	962	878													
388	731	726	464	679													
444	902	637	-150	-755													
-837	485	190	-912	920													
-184	432	77	978	-991													
603	-67	771	203	889													
133	399	242	19	250													
524	851	-684	-336	540													
150	-68	-933	872	-606													
-331	-235	-89	963	708													
-386	-515	282	-305	-715													
-106	4	-757	-734	-263													
-553	317	209	942	-732													
427	647	56	856	12													
-910	-820	618	402	236													
830	-378	-765	-211	-517													
-383	679	-510	-528	36													
587	829	-384	-233	473													
-191	-779	-940	796	656													
735	830	-350	760	-822													
-143	900	-536	-269	137													
599	278	-694	292	-93													
-521	272	118	-535	921													
347	-234	891	280	-523													
650	-809	984	279	-540													
-113	-118	-459	446	163													
-525	390	131	-656	-155													
-263	-842	-705	-611	35													
784	381	-147	291	-129													
-645	-16	-421	633	763													
679	251	-805	347	-564													
820	59	607	-638	691													
-667	-847	728	-245	-614													
674	400	625	-620	338													
208	-408	-468	581	651													
-600	518	102	-705	-396													
422	-324	-681	-84	-810													
399	643	-169	463	-709													
469	-940	-473	-977	486													
-680	311	104	-770	-459													
-976	-7	711	482	708													
244	229	591	236	-991													
776	980	516	-523	735													
-611	933	-66	607	-700													
469	511	793	-690	-16													
272	-44	359	-157	975													
294	122	-385	779	934													
462	241	-94	-696	-922													
-389	235	855	-421	806													
552	-181	-250	639	-868													
463	-15	-601	559	394													
417	147	-637	-548	846													
-997	-239	315	-18	-971													
265	802	-422	-224	156													
-512	170	-24	901	681													
-202	594	984	681	18													
-351	676	885	-155	381													
959	692	852	-64	230													
-631	-583	707	-952	359													
109	-252	-443	-475	-662													
-400	-830	787	814	145													
35	-480	957	107	581													
296	-153	-120	265	-455													
-941	-970	-729	340	731													
-772	303	511	-334	936													
-473	-862	408	356	566													
971	191	295	-788	-267													
